stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station
04285002,Petroni (clinica),"",41.087493,16.865385,04285002,0,
04343101,Manzari 7,"",41.065523,16.874425,04343101,0,
04451101,Roccaporana-Scoglio,"",41.069113,16.858155,04451101,0,
04483101,S. Angelo-Settembrini,"",41.065713,16.865915,04483101,0,
04513006,Liuzzi-Di Cillo,"",41.072443,16.861675,04513006,0,
04513101,Liuzzi-Livatino,"",41.081003,16.863425,"",0,
04513106,Liuzzi (enel),"",41.051083,16.855215,04513106,0,
04513109,Liuzzi 135,"",41.078733,16.862225,04513109,0,
04525001,Umberto 77,"",41.073523,16.870945,04525001,0,
04528003,Umberto I 250A,"",41.061073,16.869385,04528003,0,
04528102,Umberto I 183,"",41.062800,16.869000,04528102,0,
04528103,Umberto I 261,"",41.061163,16.869325,04528103,0,
04540001,De Candia(INPS),"",41.067903,16.865655,04540001,0,
04558001,Veneto 176,"",41.068553,16.870145,04558001,0,
04559101,Vittorio Emanuele 41,"",41.064100,16.865700,04559101,0,
05018102,Appulo-La Pira,"",41.102783,16.899395,05018102,0,
05021001,Archimede-Caldarola,"",41.105400,16.899300,05021001,0,
05021101,Palaflorio fronte,"",41.102003,16.907775,05021101,0,
05021103,via Archimede 21,"",41.103623,16.903375,05021103,0,
05027104,Bari 35/F,"",41.086354,16.992246,05027104,0,
05060101,Assi Casa,"",41.107093,16.898835,05060101,0,
05060102,Partigiani-Protospata,"",41.108513,16.895445,05060102,0,
05063101,C.S Polivalente (C),"",41.102333,16.909935,05063101,0,
05063C00,C.S. Polivalente (A),"",41.102313,16.909985,05063C00,0,
05078001,Carabellese-Papalia,"",41.105983,16.906105,05078001,0,
05111101,Colonna- Rosa Azzurra,"",41.088064,16.989656,05111101,0,
05114103,"Complanare est ss 16, ang. str. s. anna","",41.098533,16.936826,"",0,
05114106,Complanare Est 44-46,"",41.082024,17.020486,05114106,0,
05252002,Fenicia-Bari,"",41.084384,17.000446,05252002,0,
05273005,Gentile-de Felice,"",41.105683,16.917435,05273005,0,
05273102,Gentile-Cannone,"",41.104383,16.920935,05273102,0,
05273103,Gentile-Quasimodo,"",41.105963,16.916855,05273103,0,
05273107,Gentile (Sacrario),"",41.110643,16.904735,05273107,0,
05297001,Japigia 131,"",41.113953,16.896115,05297001,0,
05300101,La Pira II,"",41.100533,16.901135,05300101,0,
05399101,Bari Marconi FS,"",41.117143,16.887005,05399101,0,
05432005,Peucetia-Salapia,"",41.111443,16.896145,05432005,0,
05432101,"Peucetia , A6 fronte","",41.110083,16.898485,05432101,0,
05440002,Quasimodo (chiesa),"",41.106413,16.920685,05440002,0,
05449001,Resta,"",41.086584,17.003476,05449001,0,
05450002,Rocca-Archimede,"",41.102393,16.905305,05450002,0,
05474101,Salapia-Peucetia,"",41.111163,16.895425,05474101,0,
05500001,Suglia-Toscanini,"",41.103633,16.913005,05500001,0,
05500004,Suglia(parco),"",41.103083,16.916115,05500004,0,
05500101,Suglia-Toscanini,"",41.103773,16.912745,05500101,0,
05510003,Toscanini-Gentile,"",41.106493,16.914005,05510003,0,
05547101,Vitale,"",41.102643,16.937536,05547101,0,
06009104,Amendola-Petrera,"",41.106000,16.886000,06009104,0,
06010001,Caduri del Lavoro I,"",41.088123,16.894665,06010001,0,
06162107,"De Gasperi, 421","",41.094600,16.870600,06162107,0,
06235004,Einaudi-Fanelli,"",41.101533,16.880475,06235004,0,
06249002,Fanelli 224,"",41.088063,16.884425,06249002,0,
06499001,Sturzo-De Gasperi,"",41.106973,16.872545,06499001,0,
06531001,d' Italia-Ciaia,"",41.114603,16.873415,06531001,0,
07023101,Ballestrero I,"",41.115703,16.895835,07023101,0,
07165001,De Giosa,"",41.121103,16.873825,07165001,0,
08003002,Adriatico-Starita,"",41.137472,16.840695,08003002,0,
08039001,Brigata Regina-Lopez,"",41.126293,16.851645,08039001,0,
08126103,Crisanzio-Trevisani,"",41.119373,16.861015,08126103,0,
08129005,Crispi-Garibaldi,"",41.125253,16.860525,08129005,0,
08129101,Crispi-Trevisani,"",41.125063,16.859985,08129101,0,
08192002,Carboneria-Regina,"",41.125083,16.851315,08192002,0,
08276002,Pinto(Fiera),"",41.137722,16.838015,08276002,0,
08276102,Fiera fronte,"",41.137742,16.838185,08276102,0,
08278007,Napoli (Genio),"",41.127552,16.842865,08278007,0,
08378004,Napoli (casa riposo),"",41.129722,16.832765,08378004,0,
08378105,Napoli-Di Maratona,"",41.127982,16.838605,08378105,0,
08454102,Romito-Perosi,"",41.137962,16.810715,08454102,0,
08478001,S. Girolamo-Fallacara,"",41.136792,16.816895,08478001,0,
08493101,Starita (CTO),"",41.134922,16.844275,08493101,0,
08546004,V. Westerhout(Pineta),"",41.134952,16.831255,08546004,0,
08555101,Verdi(S.Francesco),"",41.135600,16.834000,08555101,0,
08561003,Ist. d'Arte,"",41.128093,16.857435,08561003,0,
08561103,AQP fronte,"",41.133600,16.844600,08561103,0,
09015001,Ateneo,"",41.121113,16.869005,09015001,0,
09099101,Cavour-Piccinni,"",41.125033,16.872105,09099101,0,
09099102,Cavour-Beatillo,"",41.121100,16.872500,09099102,0,
09217002,Porto fronte,"",41.132393,16.868795,09217002,0,
09289C01,Varco Dogana,"",41.133400,16.869300,09289C01,0,
09556101,V.Emanuele (giardino),"",41.126143,16.870875,09556101,0,
POL00003,Fermata 3,"",41.110273,16.859625,"",0,
01069001,Capitaneo-Ranieri,"",41.154432,16.761275,01069001,0,
01069102,Capitaneo-Speranza,"",41.156192,16.761885,01069102,0,
01087003,Caravella-Azalee,"",41.159072,16.737525,01087003,0,
01096001,str. Catino(Cimitero),"",41.155842,16.735715,01096001,0,
01142002,Duca D'Aosta-Capitano,"",41.155442,16.768705,01142002,0,
01143102,D'Annunzio (Aeroporto),"",41.140752,16.778615,01143102,0,
01250101,Felicità (Mercato),"",41.146900,16.737700,01250101,0,
01310101,Vito Rosa (materna),"",41.145242,16.737735,01310101,0,
01353102,via Iqbal Masih,"",41.151042,16.739145,01353102,0,
01378001,"Napoli, 234/E","",41.166122,16.733645,01378001,0,
01378102,Napoli C dir. Foggia,"",41.146462,16.792285,01378102,0,
01378103,"Napoli, 11","",41.160212,16.758225,01378103,0,
01378108,Napoli-Malta,"",41.164272,16.742775,01378108,0,
01384001,Nazionale (ASL),"",41.158092,16.763695,01384001,0,
01384007,Nazionale (IPSIA) II,"",41.151800,16.776600,01384007,0,
01387102,N. Green II,"",41.155022,16.740525,01387102,0,
01562102,V.Veneto-Palasciano,"",41.154542,16.765195,01562102,0,
02048003,Massa(Parco Verde),"",41.128600,16.787300,02048003,0,
02048104,Massa-Troccoli,"",41.126902,16.783335,02048104,0,
02057002,Cacudi(I.Scolastico),"",41.129100,16.794200,02057002,0,
02057103,Cacudi-Castelluccio,"",41.127100,16.789300,02057103,0,
02150103,De Blasio-Milella,"",41.115232,16.809065,02150103,0,
02200003,Murari (SS.96),"",41.104312,16.810675,02200003,0,
02240009,Europa-Torre dei cani,"",41.124192,16.829325,02240009,0,
02287101,"Jacobini, amtab","",41.115392,16.804505,"",0,
02361101,......................,"",41.116672,16.803345,"",0,
02453001,Romita-Sicilia,"",41.120672,16.798195,02453001,0,
02458001,Rotondo-Cardinale,"",41.124742,16.779365,02458001,0,
02516003,"Troccoli, 6F","",41.126432,16.783155,02516003,0,
03120003,Mercato S.Scolatica,"",41.106763,16.865195,03120003,0,
03120102,"C. Vaticano II, 75","",41.102203,16.864765,03120102,0,
03168102,Laurentis-st. caffè,"",41.098683,16.864495,03168102,0,
03237102,Ennio (chiesa),"",41.113593,16.861635,03237102,0,
03279002,Giov.XXIII-Petroni,"",41.107063,16.868215,03279002,0,
03285002,Petroni-Lucarelli,"",41.093323,16.866355,03285002,0,
03285004,Petroni-C.Rotto,"",41.098603,16.867435,03285004,0,
03285008,Carcere Minorile,"",41.106193,16.867695,03285008,0,
03285109,Petroni-C.Rotto,"",41.098343,16.867435,03285109,0,
03298002,J.F. Kennedy  IV,"",41.101013,16.865525,03298002,0,
03298003,J.F. Kennedy II,"",41.100803,16.869105,03298003,0,
03314101,Lembo-Petroni,"",41.113353,16.868135,03314101,0,
03321002,Lucarelli (farmacia),"",41.093173,16.859945,03321002,0,
03417007,Pasteur-M. D'avola,"",41.113553,16.853045,03417007,0,
03478105,S. Girolamo-Puccini,"",41.136352,16.819625,03478105,0,
03479102,Sassanelli II,"",41.101072,16.835435,03479102,0,
04034102,Compl.Ovest-Bitritto,"",41.076552,16.831425,04034102,0,
04036001,Bitritto (p.co Adria),"",41.080463,16.834845,"",0,
04159101,"F.lli de filippo, civ. 1/b","",41.075413,16.854645,"",0,
04162103,De Gasperi 479,"",41.086143,16.868995,04162103,0,
04162104,De Gasperi 503,"",41.084033,16.868975,04162104,0,
04303001,Lama Del Duca 12,"",41.071503,16.855435,04303001,0,
04451001,Roccaporena-Scoglio,"",41.069083,16.858065,04451001,0,
04488101,S. Rita-Liuzzi,"",41.067400,16.862100,04488101,0,
04513007,Liuzzi(ospedale),"",41.076633,16.861425,04513007,0,
04528001,Umberto I 282,"",41.057800,16.869900,04528001,0,
04528002,Umberto I 266D,"",41.058953,16.869715,04528002,0,
04528004,Umberto I 184,"",41.062823,16.869085,04528004,0,
04528105,Umberto I 276 fronte,"",41.057793,16.869835,04528105,0,
05018001,Appulo-La Pira,"",41.102500,16.899200,05018001,0,
05018002,Appulo-Archimede,"",41.104073,16.900355,05018002,0,
05027101,Bari-Tripoli,"",41.085354,16.998516,05027101,0,
05060001,Mercato coperto,"",41.108243,16.896005,05060001,0,
05063008,Giardino Arena,"",41.107703,16.895755,05063008,0,
05078003,Carabellese-deLiguori,"",41.108233,16.907565,05078003,0,
05105001,Colella-de Liguori,"",41.108543,16.909485,05105001,0,
05114104,Complanare Est 108,"",41.099013,16.934946,05114104,0,
05117005,Borgo San Lorenzo,"",41.082384,17.015696,05117005,0,
05117006,"Complanare Ovest, 92","",41.081404,17.022236,05117006,0,
05169001,"De liguori, ang. via colella","",41.108453,16.909435,"",0,
05216105,Strada Marina XI,"",41.095934,16.971016,05216105,0,
05221004,Lung. Abbrescia II,"",41.109173,16.931335,05221004,0,
05258002,Fontana Nuova,"",41.084704,17.005606,05258002,0,
05282002,lung Giovine IV,"",41.105313,16.938526,05282002,0,
05318003,Loiacono-Caldarola,"",41.103333,16.909215,05318003,0,
05368001,M. Silvati-Fenicia,"",41.084764,17.002216,05368001,0,
05399103,Oberdan FSE,"",41.117703,16.880725,05399103,0,
05432105,Peucetia-Pitagora,"",41.114263,16.889845,05432105,0,
05450101,Rocca-Archimede,"",41.102613,16.905415,05450101,0,
05510002,Toscanini-Suglia,"",41.104133,16.912385,05510002,0,
05563001,Trulli I,"",41.088124,17.003316,05563001,0,
05563002,Trulli II,"",41.086974,17.005106,05563002,0,
06009005,Caserma Magrone,"",41.104043,16.886985,06009005,0,
06009007,Amendola-Omodeo,"",41.107703,16.885255,06009007,0,
05216008,strada Marina II,"",41.093674,16.984476,05216008,0,
05216101,Strada  Marina III,"",41.093954,16.983586,05216101,0,
05216102,Strada Marina V,"",41.094100,16.979000,05216102,0,
05216103,Strada Marina VII,"",41.094924,16.976136,05216103,0,
05216104,Strada Marina IX,"",41.095254,16.973866,05216104,0,
05221001,Torre Quetta II,"",41.113783,16.910655,05221001,0,
05282003,lung Giovine VI,"",41.104193,16.942236,05282003,0,
05297002,Ordine Ing. fronte,"",41.112603,16.899585,05297002,0,
05297102,Ordine Ingegneri,"",41.112700,16.899200,05297102,0,
05305001,Lama di Giotta,"",41.087974,17.002056,05305001,0,
05318102,Loiacono-Pascazio,"",41.105503,16.910625,05318102,0,
05410101,Palasciano II,"",41.105313,16.921465,05410101,0,
05432001,Peucetia-Aristosseno,"",41.114903,16.887905,05432001,0,
05432002,Peucetia (chiesa),"",41.114163,16.889765,05432002,0,
05432102,Peucetia (poste),"",41.111903,16.895825,05432102,0,
05510103,"Toscanini, ang caldarola","",41.102773,16.911435,05510103,0,
06009004,Executive Center,"",41.102563,16.887705,06009004,0,
06009008,Amendola (Campus),"",41.110473,16.883605,06009008,0,
06009009,Amendola-C.Ulpiani,"",41.112503,16.881995,06009009,0,
06010101,Caduti del Lavoro II,"",41.087900,16.894700,06010101,0,
06138106,B. Croce-Sabotino,"",41.107763,16.871785,06138106,0,
06162004,"De Gasperi, 312","",41.094300,16.870500,06162004,0,
06162005,De Gasperi-La Sorsa,"",41.096573,16.870895,06162005,0,
06162010,"De Gasperi, 248","",41.105383,16.871655,06162010,0,
06162102,"De Gasperi, 345","",41.103963,16.871645,06162102,0,
06162103,De Gasperi-Morea,"",41.102133,16.871625,06162103,0,
06186001,Dei Mille I,"",41.115500,16.877400,06186001,0,
06235001,Einaudi-De Gasperi,"",41.100573,16.872205,06235001,0,
06235102,Einaudi-Fortunato,"",41.102033,16.882175,06235102,0,
06244001,Falcone Borsellino I,"",41.096853,16.873585,06244001,0,
06249101,Fanelli-Jacini,"",41.104200,16.878900,06249101,0,
06249C00,Madonna delle Grazie,"",41.077700,16.885500,06249C00,0,
06275001,Lojacono(Showville),"",41.090443,16.887235,06275001,0,
06293001,Hahnemann -Amendola,"",41.097803,16.888465,06293001,0,
06306102,Lattanzio - Di Savoia,"",41.114903,16.878945,06306102,0,
06447003,Re David-Postiglione,"",41.111913,16.876415,06447003,0,
06447102,Re David (ist.Panetti),"",41.110333,16.876665,06447102,0,
06531101,Unita d'Italia (CC),"",41.114723,16.873275,06531101,0,
07023102,Ballestrero II,"",41.115263,16.897825,07023102,0,
07023103,Ballestrero III,"",41.115703,16.904065,07023103,0,
07075101,Capruzzi-Mola,"",41.117533,16.877295,07075101,0,
07288103,07288102,"",41.116783,16.890085,07288103,0,
08040001,B.Regina-Nicolai,"",41.120513,16.852145,08040001,0,
08129004,Crispi-Ravanas,"",41.124553,16.858705,08129004,0,
08129103,Crispi (tribunale),"",41.123633,16.856095,08129103,0,
08229C00,Piscine Comunali,"",41.133400,16.837600,08229C00,0,
08378001,Napoli(uscita 4),"",41.135622,16.811775,08378001,0,
08378101,Napoli-Canudo,"",41.127200,16.850200,08378101,0,
08441103,Q. Sella-Italia,"",41.119203,16.864725,08441103,0,
08454001,Romito (SS16),"",41.138300,16.808800,08454001,0,
08490101,"via Q. Sella, 51","",41.124013,16.864105,08490101,0,
08493001,Starita (CUS),"",41.135462,16.844405,08493001,0,
08546102,V.Westerhout(Pineta),"",41.134962,16.831335,08546102,0,
08561C01,P&R V.Veneto (B),"",41.128823,16.852395,08561C01,0,
09295102,Arco S. Nicola,"",41.130863,16.871245,09295102,0,
10072002,Ospedale(S.Paolo),"",41.117622,16.781165,10072002,0,
10205005,Magnolie (R. Puglia),"",41.109572,16.766685,10205005,0,
10466001,S.P. 1 (N. Pignone),"",41.099312,16.808395,10466001,0,
POL00005,Fermata 5,"",41.111023,16.861705,"",0,
01135005,"Lung. c. colombo, lido","",41.169200,16.732100,01135005,0,
01135103,Colombo-Dalmazia,"",41.167462,16.745095,01135103,0,
01233001,Europa (P.co Principi),"",41.133032,16.778865,01233001,0,
01310102,Lealtà-Ancona,"",41.150932,16.736795,"",0,
01339003,"Macchie, ang. vico xv macchie","",41.146072,16.775415,"",0,
01378107,"Napoli, 167","",41.163500,16.745800,01378107,0,
01379101,P. Harris II,"",41.167361,16.730595,01379101,0,
01384002,Nazionale (Park Hotel),"",41.155282,16.769715,01384002,0,
01384104,Nazionale (ASL),"",41.158202,16.763525,01384104,0,
01388001,Nisio-Diaz,"",41.152772,16.770185,01388001,0,
01455102,V.Rosa-Pisicchio,"",41.144932,16.739585,01455102,0,
01502001,Ten. Ranieri-Priolo,"",41.153712,16.764165,01502001,0,
01502101,Ten. Ranieri-Priolo,"",41.153712,16.764345,01502101,0,
01562101,V.Veneto-Sabotino,"",41.156100,16.765900,01562101,0,
02024106,Vill. dei Lavoratori,"",41.107762,16.822335,02024106,0,
02030102,Barisano-Granieri,"",41.125352,16.792205,02030102,0,
02072101,Ospedale PS(S. Paolo),"",41.119092,16.783375,02072101,0,
02150007,De Blasio (BariMax),"",41.116222,16.820415,02150007,0,
02200004,Margherite (Dalmine),"",41.102152,16.793265,02200004,0,
02202002,Camelie (Italutensili),"",41.107402,16.800905,02202002,0,
02234004,Don Gnocchi III,"",41.129082,16.785935,02234004,0,
02240103,Europa-Sopramarzo,"",41.124222,16.829105,02240103,0,
02309002,Lazio-Puglia,"",41.119752,16.795995,02309002,0,
02315001,Lindemann-Melisurgo,"",41.107000,16.808900,02315001,0,
02361001,......................,"",41.116692,16.803555,02361001,0,
02363102,Molise(scuola),"",41.121362,16.796425,02363102,0,
02408101,Mazzoni-Ciusa,"",41.126872,16.802385,02408101,0,
02424101,Pugliese-Barisano,"",41.125832,16.794995,02424101,0,
02453101,Romita(Chiesa),"",41.119932,16.795755,02453101,0,
02512001,Tramonte(Perotti),"",41.128312,16.797805,02512001,0,
02543001,Val d'Aosta-Piemonte,"",41.118402,16.787895,02543001,0,
02549101,Veneto-Lombardia,"",41.121002,16.789525,02549101,0,
02553001,Vittime di guerra,"",41.125512,16.784465,02553001,0,
02564002,Zippitelli III,"",41.109132,16.819755,02564002,0,
03075001,Capruzzi(binari),"",41.116853,16.866695,03075001,0,
03075101,Capruzzi(portici),"",41.116883,16.866785,03075101,0,
03124102,"Cotugno, 15","",41.107693,16.856925,03124102,0,
03168002,"De Laurentis, 14","",41.095203,16.864385,03168002,0,
03168003,De Laurentis-Carrante,"",41.096793,16.864505,03168003,0,
03168004,"De Laurentis, 6","",41.098703,16.864675,03168004,0,
03168105,De Laurentis-Lucarelli,"",41.093453,16.864085,03168105,0,
03270103,Bellomo ( chiesa),"",41.101200,16.847800,03270103,0,
03331003,Poltronesofà,"",41.096492,16.835555,"",0,
03393002,Flacco-Zuccaro,"",41.110643,16.861805,03393002,0,
03420001,Pasubio-Petroni,"",41.110483,16.867475,03420001,0,
04093102,Cascia-Roccaporena,"",41.069673,16.855615,04093102,0,
04162105,De Gasperi 515,"",41.081313,16.869235,04162105,0,
04220001,Di Venere (ospedale),"",41.076943,16.863455,04220001,0,
04232102,Donadonisi-Quaranta,"",41.076833,16.858105,04232102,0,
04284101,Gorizia,"",41.064633,16.873545,04284101,0,
04426101,Perrone 11,"",41.044023,16.850195,04426101,0,
04540103,De Candia(INPS),"",41.067903,16.865625,04540103,0,
04550002,"Veneto, 76","",41.056863,16.867455,04550002,0,
04550101,Veneto 29/C,"",41.063123,16.866175,04550101,0,
04558002,Veneto (Ist. Diaz),"",41.071013,16.871575,04558002,0,
04558102,Veneto (scuola),"",41.068000,16.869700,04558102,0,
05021106,Archimede-Caldarola,"",41.105703,16.899495,05021106,0,
05027103,Bari (scuola),"",41.085844,16.995266,05027103,0,
05060002,Partigiani-Peucetia,"",41.106963,16.899105,05060002,0,
05060003,Partigiani-Salapia,"",41.108983,16.894265,05060003,0,
05063102,Caldarola-Peucetia,"",41.106613,16.898875,05063102,0,
05105101,Colella-Gentile,"",41.108483,16.909185,05105101,0,
05111001,Colonna 16,"",41.088144,16.989536,05111001,0,
05114107,Complanare Est 30,"",41.082800,17.015000,05114107,0,
05117001,Complanare  Ovest I,"",41.099333,16.933145,05117001,0,
05117004,Complanare Ovest V,"",41.082554,17.008376,05117004,0,
05221102,Lung. Abbrescia III,"",41.111353,16.924065,05221102,0,
05252001,Fenicia slargo,"",41.081754,17.000336,05252001,0,
05273105,Gentile-Colella,"",41.107900,16.911700,05273105,0,
05282105,lung. Giovine IX,"",41.105283,16.938646,05282105,0,
05297103,Japigia- Accolti Gil,"",41.113913,16.896285,05297103,0,
05318001,Loiacono-Pascazio,"",41.105573,16.910705,05318001,0,
05318101,Loiacono-Aquilino,"",41.107233,16.912175,05318101,0,
05399002,Oberdan-Caldarola,"",41.117683,16.881715,05399002,0,
05399003,Oberdan-Bersaglieri,"",41.117493,16.884495,05399003,0,
05414001,Papalia-Marzabotto,"",41.107433,16.901815,05414001,0,
05432004,Peucetia-Daunia,"",41.112603,16.893425,05432004,0,
05432104,Peucetia-Archita,"",41.113733,16.891205,05432104,0,
05432106,Peucetia-Apulia,"",41.115083,16.887745,05432106,0,
05450102,Rocca- La Pira,"",41.099900,16.903700,05450102,0,
06009010,Amendola-Cirillo,"",41.114853,16.880075,06009010,0,
06009110,.,"",41.091033,16.893065,06009110,0,
05273106,Gentile-T.Diavolol,"",41.109433,16.907865,05273106,0,
05282006,lung  Giovine XII,"",41.097513,16.956126,05282006,0,
05297104,Japigia-Caduti,"",41.114800,16.893900,05297104,0,
05399102,Oberdan-Schiralli,"",41.117563,16.884125,05399102,0,
05414005,Papalia(ASL),"",41.106553,16.903965,05414005,0,
05414103,Papalia(ASL),"",41.106513,16.904185,05414103,0,
05450001,Rocca (Ecopoli),"",41.100000,16.903700,05450001,0,
05482101,f.lli Prayer-Gentile,"",41.099033,16.936826,05482101,0,
05489001,"Scizze, civ. 12","",41.092494,16.986186,"",0,
05489002,Scizze (Atlantide),"",41.089994,16.987996,05489002,0,
06006001,Alberotanza,"",41.095763,16.871695,06006001,0,
06009002,Amendola-SS100,"",41.096793,16.890455,06009002,0,
06009006,Amendola-cavalcavia,"",41.105953,16.886075,06009006,0,
06009108,Amendola-SS100,"",41.096613,16.890495,06009108,0,
06045001,Conte Giusso-Fanelli,"",41.093743,16.884415,06045001,0,
06138102,B.Croce-Ciaia,"",41.115203,16.872335,06138102,0,
06138105,Chiesa Russa,"",41.109343,16.871925,06138105,0,
06162008,"De Gasperi, 274","",41.101993,16.871655,06162008,0,
06162105,De Gasperi-C. Rotto,"",41.098063,16.871055,06162105,0,
06211002,Repubblica II,"",41.110063,16.873955,06211002,0,
06235005,Einaudi-Turati,"",41.102073,16.882455,06235005,0,
06235101,Giulio Cesare,"",41.102833,16.885395,06235101,0,
06244002,Falcone Borsellino II,"",41.099553,16.873635,06244002,0,
06249003,Fanelli (Green Park),"",41.091153,16.883715,06249003,0,
06249105,Fanelli(Caserma CC),"",41.095893,16.882645,06249105,0,
06249108,Fanelli (Giardinelli),"",41.083543,16.886505,06249108,0,
06519002,Tupputi (VV.F.),"",41.091213,16.889845,06519002,0,
07222102,Crollalanza-Bruno,"",41.123600,16.876600,07222102,0,
07324002,"Piazza l. di savoia, chiesa s. antonio","",41.119053,16.874235,07324002,0,
07324C00,"L.di Savoia, 7","",41.119683,16.873925,07324C00,0,
07381001,N.Sauro (Provincia),"",41.121563,16.881965,07381001,0,
08003102,Adriatico-Starita,"",41.137452,16.840855,08003102,0,
08039101,Brigata Regina-Lopez,"",41.126303,16.851615,08039101,0,
08126104,Crisanzio-Ravanas,"",41.119253,16.858515,08126104,0,
08129001,Crispi-Pagano,"",41.121133,16.849605,08129001,0,
08129002,Crispi-De Bernardis,"",41.122513,16.853245,08129002,0,
08156002,De Cristoforis-Mazzini,"",41.125153,16.856165,08156002,0,
08192001,Carboneria-Dei Mille,"",41.125042,16.848905,08192001,0,
08291002,Italia-Eritrea,"",41.118233,16.862575,08291002,0,
08354001,Mazzini 136/D,"",41.125223,16.854295,08354001,0,
08354002,Bianchi Dottula,"",41.125273,16.855815,08354002,0,
08378003,Napoli (distributore),"",41.132682,16.823025,08378003,0,
08378005,Napoli (C. Briscese),"",41.128872,16.835565,08378005,0,
08378102,Napoli-Paoli,"",41.127300,16.848300,08378102,0,
08378103,Napoli-Monte Lungo,"",41.127442,16.845735,08378103,0,
08441102,Q. Sella-Dante,"",41.121513,16.864505,08441102,0,
08478002,San Girolamo-Costa,"",41.136372,16.819395,08478002,0,
08557001,Vitt.E.Orlando(AQP),"",41.133742,16.843045,08557001,0,
09015002,da Bari-Calefati,"",41.123703,16.868805,09015002,0,
09217001,Santa Chiara,"",41.131403,16.867775,09217001,0,
09217003,Castello Svevo,"",41.128883,16.865345,09217003,0,
09295101,S.Scolastica,"",41.131933,16.871515,09295101,0,
09351002,Giardini d'Aragona,"",41.128183,16.865205,09351002,0,
09357101,Melo-Petroni,"",41.119743,16.871715,09357101,0,
09369C00,Bari Centrale (B),"",41.118300,16.869500,09369C00,0,
10177101,Oleandri(Bosch),"",41.106862,16.785255,10177101,0,
10183003,Gerani(Partner),"",41.110200,16.784700,10183003,0,
10183101,Gerani (Esseciline),"",41.110232,16.784855,10183101,0,
10205003,Magnolie (fed.Ex.),"",41.109402,16.761885,10205003,0,
10207001,Ortensie (M. Marelli),"",41.103112,16.778115,10207001,0,
10213101,Violette (TIM),"",41.104972,16.766775,10213101,0,
10431101,Petunie,"",41.102172,16.766885,10431101,0,
10466003,SP1(OI manifacturing),"",41.103100,16.814800,10466003,0,
10466102,Nuovo Pignone,"",41.099472,16.808585,10466102,0,
POL00002,Fermata 2,"",41.110083,16.858615,"",0,
POL00008,Fermata 8,"",41.112943,16.861145,"",0,
POL00010,Fermata 10,"",41.112783,16.858735,"",0,
POL00011,Fermata 11,"",41.112533,16.857305,"",0,
